id,population,name
08099,897,Guardiola de Berguedà
08100,2559,Gurb
08101,254804,"Hospitalet de Llobregat, L'"
08162,2891,"Hostalets de Pierola, Els"
08102,38987,Igualada
08103,831,Jorba
08104,872,"Llacuna, La"
08105,13247,"Llagosta, La"
08107,14759,Lliçà d'Amunt
08108,6370,Lliçà de Vall
08106,9717,Llinars del Vallès
08109,280,Lluçà
08110,18295,Malgrat de Mar
08111,267,Malla
08112,20104,Manlleu
08113,74752,Manresa
08242,277,Marganell
08114,27645,Martorell
08115,4725,Martorelles
08116,714,"Masies de Roda, Les"
08117,3170,"Masies de Voltregà, Les"
08118,23119,"Masnou, El"
08119,8386,Masquefa
08120,8984,Matadepera
08121,125517,Mataró
08122,2282,Mediona
08138,5957,Moià
08123,25359,Molins de Rei
08124,51491,Mollet del Vallès
08128,699,Monistrol de Calders
08127,2867,Monistrol de Montserrat
08125,34802,Montcada i Reixac
08130,119,Montclar
08131,931,Montesquiu
08126,11621,Montgat
08132,471,Montmajor
08133,151,Montmaneu
08135,8784,Montmeló
08136,16218,Montornès del Vallès
08137,320,Montseny
08129,604,Muntanyola
08139,219,Mura
08140,5988,Navarcles
08141,6045,Navàs
08142,151,"Nou de Berguedà, La"
08143,3607,Òdena
08145,3529,Olèrdola
08146,1723,Olesa de Bonesvalls
08147,23645,Olesa de Montserrat
08148,3569,Olivella
08149,1185,Olost
08144,855,Olvan
08150,310,Orís
08151,547,Oristà
08152,139,Orpí
08153,702,Òrrius
08154,894,Pacs del Penedès
08155,9133,Palafolls
08156,14494,Palau-solità i Plegamans
08157,11348,Pallejà
08905,3000,"Palma de Cervelló, La"
08158,4075,"Papiol, El"
08159,18837,Parets del Vallès
08160,411,Perafita
08161,15001,Piera
08163,26240,Pineda de Mar
08164,1253,"Pla del Penedès, El"
08165,2159,"Pobla de Claramunt, La"
08166,1110,"Pobla de Lillet, La"
08167,8300,Polinyà
08182,3724,"Pont de Vilomara i Rocafort, El"
08168,453,Pontons
08169,63457,"Prat de Llobregat, El"
08171,2565,Prats de Lluçanès
08170,535,"Prats de Rei, Els"
08230,10446,Premià de Dalt
08172,27866,Premià de Mar
08174,512,Puigdàlber
08175,4123,Puig-reig
08176,198,Pujalt
08177,54,"Quar, La"
08178,533,Rajadell
08179,723,Rellinars
08180,37648,Ripollet
08181,10599,"Roca del Vallès, La"
08183,6116,Roda de Ter
08184,75167,Rubí
08185,231,Rubió
08901,277,Rupit i Pruit
08187,208246,Sabadell
08188,152,Sagàs
08190,276,Saldes
08191,6592,Sallent
08194,36496,Sant Adrià de Besòs
08195,92,Sant Agustí de Lluçanès
08196,27434,Sant Andreu de la Barca
08197,10663,Sant Andreu de Llavaneres
08198,5862,Sant Antoni de Vilamajor
08199,850,Sant Bartomeu del Grau
08200,82402,Sant Boi de Llobregat
08201,527,Sant Boi de Lluçanès
08203,3329,Sant Cebrià de Vallalta
08202,17540,Sant Celoni
08204,4024,Sant Climent de Llobregat
08205,88921,Sant Cugat del Vallès
08206,973,Sant Cugat Sesgarrigues
08207,2599,Sant Esteve de Palautordera
08208,7644,Sant Esteve Sesrovires
08210,5968,Sant Feliu de Codines
08211,44086,Sant Feliu de Llobregat
08212,612,Sant Feliu Sasserra
08209,8650,Sant Fost de Campsentelles
08213,8387,Sant Fruitós de Bages
08215,3462,Sant Hipòlit de Voltregà
08193,1292,Sant Iscle de Vallalta
08216,27,Sant Jaume de Frontanyà
08218,10759,Sant Joan de Vilatorrada
08217,33502,Sant Joan Despí
08903,251,Sant Julià de Cerdanyola
08220,3113,Sant Julià de Vilatorta
08221,16927,Sant Just Desvern
08222,2562,Sant Llorenç d'Hortons
08223,2375,Sant Llorenç Savall
08225,108,Sant Martí d'Albars
08224,1122,Sant Martí de Centelles
08226,1190,Sant Martí de Tous
08227,3099,Sant Martí Sarroca
08228,371,Sant Martí Sesgueioles
08229,618,Sant Mateu de Bages
08231,29842,Sant Pere de Ribes
08232,2369,Sant Pere de Riudebitlles
08233,2427,Sant Pere de Torelló
08234,4257,Sant Pere de Vilamajor
08189,158,Sant Pere Sallavinera
08235,4951,Sant Pol de Mar
08236,2121,Sant Quintí de Mediona
08237,2125,Sant Quirze de Besora
08238,19664,Sant Quirze del Vallès
08239,637,Sant Quirze Safaja
08240,12654,Sant Sadurní d'Anoia
08241,80,Sant Sadurní d'Osormort
08098,3141,Sant Salvador de Guardiola
08262,9235,Sant Vicenç de Castellet
08264,6182,Sant Vicenç de Montalt
08265,1996,Sant Vicenç de Torelló
08263,27961,Sant Vicenç dels Horts
08243,183,Santa Cecília de Voltregà
08244,8073,Santa Coloma de Cervelló
08245,117153,Santa Coloma de Gramenet
08246,2246,Santa Eugènia de Berga
08247,1266,Santa Eulàlia de Riuprimer
08248,7049,Santa Eulàlia de Ronçana
08249,374,Santa Fe del Penedès
08250,9611,Santa Margarida de Montbui
08251,7360,Santa Margarida i els Monjos
08253,148,Santa Maria de Besora
08256,861,Santa Maria de Martorelles
08255,178,Santa Maria de Merlès
08257,132,Santa Maria de Miralles
08259,9194,Santa Maria de Palautordera
08258,1054,Santa Maria d'Oló
08260,25556,Santa Perpètua de Mogoda
08261,3323,Santa Susanna
08192,7520,Santpedor
08267,8700,Sentmenat
08269,3446,Seva
08270,28478,Sitges
08271,83,Sobremunt
08272,189,Sora
08273,2997,Subirats
08274,5873,Súria
08276,316,Tagamanent
08277,186,Talamanca
08278,6321,Taradell
08275,318,Tavèrnoles
08280,112,Tavertet
08281,6254,Teià
08279,215121,Terrassa
08282,8553,Tiana
08283,7951,Tona
08284,16453,Tordera
08285,13877,Torelló
08286,3722,"Torre de Claramunt, La"
08287,1413,Torrelavit
08288,2201,Torrelles de Foix
08289,5933,Torrelles de Llobregat
08290,2039,Ullastrell
08291,6192,Vacarisses
08292,1412,Vallbona d'Anoia
08293,254,Vallcebre
08294,2772,Vallgorguina
08295,14676,Vallirana
08296,2525,Vallromanes
08297,173,Veciana
08298,43287,Vic
08299,430,Vilada
08301,65779,Viladecans
08300,7354,Viladecavalls
08305,39365,Vilafranca del Penedès
08306,684,Vilalba Sasserra
08303,309,Vilanova de Sau
08302,12409,Vilanova del Camí
08902,5217,Vilanova del Vallès
08307,65972,Vilanova i la Geltrú
08214,8953,Vilassar de Dalt
08219,20678,Vilassar de Mar
08304,1103,Vilobí del Penedès
08308,162,Viver i Serrateix
48001,7533,Abadiño
48002,9577,Abanto y Ciérvana-Abanto Zierbena
48911,469,Ajangiz
48912,2857,Alonsotegi
48003,18859,Amorebieta-Etxano
48004,425,Amoroto
48005,157,Arakaldo
48006,377,Arantzazu
48093,1214,Areatza
48009,986,Arrankudiaga
48914,409,Arratzu
48010,562,Arrieta
48011,12260,Arrigorriaga
48023,747,Artea
48008,743,Artzentales
48091,1374,Atxondo
48070,658,Aulesti
48012,2604,Bakio
48090,7655,Balmaseda
48013,100025,Barakaldo
48014,1522,Barrika
48015,40983,Basauri
48092,1027,Bedia
48016,6972,Berango
48017,16861,Bermeo
48018,1214,Berriatua
48019,4707,Berriz
48020,345122,Bilbao
48021,1659,Busturia
48901,6154,Derio
48026,1458,Dima
48027,29031,Durango
48028,845,Ea
48031,373,Elantxobe
48032,7303,Elorrio
48902,24240,Erandio
48033,255,Ereño
48034,16028,Ermua
48079,513,Errigoiti
48029,11017,Etxebarri
48030,775,Etxebarria
48906,934,Forua
48035,540,Fruiz
48036,29315,Galdakao
48037,812,Galdames
48038,1365,Gamiz-Fika
48039,309,Garai
48040,1656,Gatika
48041,851,Gautegiz Arteaga
48046,16869,Gernika-Lumo
48044,78554,Getxo
48047,208,Gizaburuaga
48042,1698,Gordexola
48043,5669,Gorliz
48045,6658,Güeñes
48048,641,Ibarrangelu
48094,4194,Igorre
48049,721,Ispaster
48910,3724,Iurreta
48050,238,Izurtza
48022,2729,Karrantza Harana/Valle de Carranza
48907,449,Kortezubi
48051,266,Lanestosa
48052,2050,Larrabetzu
48053,1180,Laukiz
48054,30857,Leioa
48057,7182,Lekeitio
48055,3523,Lemoa
48056,1219,Lemoiz
48081,2394,Lezama
48903,2360,Loiu
48058,1173,Mallabia
48059,523,Mañaria
48060,4970,Markina-Xemein
48061,954,Maruri-Jatabe
48062,390,Mendata
48063,460,Mendexa
48064,741,Meñaka
48066,417,Morga
48068,1875,Mundaka
48069,17298,Mungia
48007,461,Munitibar-Arbatzegi Gerrikaitz
48908,309,Murueta
48071,7582,Muskiz
48067,1436,Muxika
48909,259,Nabarniz
48073,8495,Ondarroa
48075,2606,Orozko
48083,8370,Ortuella
48072,1295,Otxandio
48077,4304,Plentzia
48078,46375,Portugalete
48082,46043,Santurtzi
48084,27841,Sestao
48904,4519,Sondika
48085,13407,Sopela
48086,2595,Sopuerta
48076,368,Sukarrieta
48087,510,Trucios-Turtzioz
48088,178,Ubide
48065,4113,Ugao-Miraballes
48089,4146,Urduliz
48074,4163,Urduña/Orduña
48080,12030,Valle de Trápaga-Trapagaran
48095,3087,Zaldibar
48096,8440,Zalla
48905,3267,Zamudio
48097,1601,Zaratamo
48024,1252,Zeanuri
48025,1087,Zeberio
48913,1489,Zierbena
48915,432,Ziortza-Bolibar
09001,29,Abajas
09003,222,Adrada de Haza
09006,58,Aguas Cándidas
09007,64,Aguilar de Bureba
09009,213,Albillos
09010,29,Alcocero de Mola
09011,72,Alfoz de Bricia
09907,1976,Alfoz de Quintanadueñas
09012,97,Alfoz de Santa Gadea
09013,51,Altable
09014,202,"Altos, Los"
09016,105,Ameyugo
09017,137,Anguix
09018,32621,Aranda de Duero
09019,167,Arandilla
09020,333,Arauzo de Miel
09021,61,Arauzo de Salce
09022,76,Arauzo de Torre
09023,1594,Arcos
09024,184,Arenillas de Riopisuerga
09025,138,Arija
09026,423,Arlanzón
09027,43,Arraya de Oca
09029,187,Atapuerca
09030,125,"Ausines, Los"
09032,115,Avellanosa de Muñó
09033,84,Bahabón de Esgueva
09034,308,"Balbases, Los"
09035,361,Baños de Valdearados
09036,38,Bañuelos de Bureba
09037,112,Barbadillo de Herreros
09038,130,Barbadillo del Mercado
09039,69,Barbadillo del Pez
09041,33,Barrio de Muñó
09043,207,"Barrios de Bureba, Los"
09044,50,Barrios de Colina
09045,296,Basconcillos del Tozo
09046,30,Bascuñana
09047,68,Belbimbre
09048,1911,Belorado
09050,66,Berberana
09051,192,Berlangas de Roa
09052,30,Berzosa de Bureba
09054,105,Bozoó
09055,66,Brazacorta
09056,6942,Briviesca
09057,179,Bugedo
09058,554,Buniel
09059,176608,Burgos
09060,157,Busto de Bureba
09061,181,Cabañes de Esgueva
09062,62,Cabezón de la Sierra
09064,475,Caleruega
09065,173,Campillo de Aranda
09066,70,Campolara
09067,489,Canicosa de la Sierra
09068,31,Cantabrana
09070,35,Carazo
09071,45,Carcedo de Bureba
09072,398,Carcedo de Burgos
09073,1307,Cardeñadijo
09074,1037,Cardeñajimeno
09075,128,Cardeñuela Riopico
09076,25,Carrias
09077,34,Cascajares de Bureba
09078,38,Cascajares de la Sierra
09079,50,Castellanos de Castro
09083,37,Castil de Peones
09082,40,Castildelgado
09084,202,Castrillo de la Reina
09085,637,Castrillo de la Vega
09088,61,Castrillo de Riopisuerga
09086,812,Castrillo del Val
09090,56,Castrillo Mota de Judíos
09091,819,Castrojeriz
09063,233,Cavia
09093,174,Cayuela
09094,48,Cebrecos
09095,95,Celada del Camino
09098,588,Cerezo de Río Tirón
09100,53,Cerratón de Juarros
09101,77,Ciadoncha
09102,35,Cillaperlata
09103,235,Cilleruelo de Abajo
09104,53,Cilleruelo de Arriba
09105,112,Ciruelos de Cervera
09108,489,Cogollos
09109,1338,Condado de Treviño
09110,82,Contreras
09112,119,Coruña del Conde
09113,578,Covarrubias
09114,104,Cubillo del Campo
09115,102,Cubo de Bureba
09117,90,"Cueva de Roa, La"
09119,47,Cuevas de San Clemente
09120,44,Encío
09122,100,Espinosa de Cervera
09124,1782,Espinosa de los Monteros
09123,43,Espinosa del Camino
09125,643,Estépar
09127,62,Fontioso
09128,92,Frandovínez
09129,111,Fresneda de la Sierra Tirón
09130,81,Fresneña
09131,637,Fresnillo de las Dueñas
09132,189,Fresno de Río Tirón
09133,48,Fresno de Rodilla
09134,258,Frías
09135,52,Fuentebureba
09136,236,Fuentecén
09137,222,Fuentelcésped
09138,90,Fuentelisendo
09139,105,Fuentemolinos
09140,133,Fuentenebro
09141,778,Fuentespina
09143,31,Galbarros
09144,53,"Gallega, La"
09148,106,Grijalba
09149,40,Grisaleña
09151,557,Gumiel de Izán
09152,358,Gumiel de Mercado
09154,162,Hacinas
09155,27,Haza
09159,66,Hontanas
09160,101,Hontangas
09162,158,Hontoria de la Cantera
09164,195,Hontoria de Valdearados
09163,648,Hontoria del Pinar
09166,103,"Hormazas, Las"
09167,56,Hornillos del Camino
09168,357,"Horra, La"
09169,101,Hortigüela
09170,234,Hoyales de Roa
09172,135,Huérmeces
09173,128,Huerta de Arriba
09174,955,Huerta de Rey
09175,128,Humada
09176,74,Hurones
09177,1372,Ibeas de Juarros
09178,49,Ibrillos
09179,42,Iglesiarrubia
09180,143,Iglesias
09181,318,Isar
09182,80,Itero del Castillo
09183,52,Jaramillo de la Fuente
09184,5,Jaramillo Quemado
09189,133,Junta de Traslaloma
09190,87,Junta de Villalba de Losa
09191,41,Jurisdicción de Lara
09192,52,Jurisdicción de San Zadornil
09194,2652,Lerma
09195,61,Llano de Bureba
09196,160,Madrigal del Monte
09197,172,Madrigalejo del Monte
09198,116,Mahamud
09199,101,Mambrilla de Castrejón
09200,50,Mambrillas de Lara
09201,29,Mamolar
09202,19,Manciles
09206,64,Mazuela
09208,234,Mecerreyes
09209,5865,Medina de Pomar
09211,1695,Melgar de Fernamental
09213,352,Merindad de Cuesta-Urria
09214,780,Merindad de Montija
09906,1461,Merindad de Río Ubierna
09215,419,Merindad de Sotoscueva
09216,437,Merindad de Valdeporres
09217,393,Merindad de Valdivielso
09218,466,Milagros
09219,35922,Miranda de Ebro
09220,80,Miraveche
09221,621,Modúbar de la Emparedada
09223,46,Monasterio de la Sierra
09224,177,Monasterio de Rodilla
09225,86,Moncalvillo
09226,64,Monterrubio de la Demanda
09227,156,Montorio
09228,188,Moradillo de Roa
09229,218,Nava de Roa
09230,35,Navas de Bureba
09231,68,Nebreda
09232,171,Neila
09235,193,Olmedillo de Roa
09236,39,Olmillos de Muñó
09238,1075,Oña
09239,59,Oquillas
09241,261,Orbaneja Riopico
09242,86,Padilla de Abajo
09243,78,Padilla de Arriba
09244,52,Padrones de Bureba
09246,734,Palacios de la Sierra
09247,26,Palacios de Riopisuerga
09248,81,Palazuelos de la Sierra
09249,52,Palazuelos de Muñó
09250,312,Pampliega
09251,451,Pancorbo
09253,127,Pardilla
09255,90,Partido de la Sierra en Tobalina
09256,444,Pedrosa de Duero
09259,245,Pedrosa de Río Úrbel
09257,105,Pedrosa del Páramo
09258,170,Pedrosa del Príncipe
09261,540,Peñaranda de Duero
09262,166,Peral de Arlanza
09265,40,Piérnigas
09266,102,Pineda de la Sierra
09267,114,Pineda Trasmonte
09268,107,Pinilla de los Barruecos
09269,39,Pinilla de los Moros
09270,171,Pinilla Trasmonte
09272,317,Poza de la Sal
09273,58,Prádanos de Bureba
09274,1233,Pradoluengo
09275,178,Presencio
09276,489,"Puebla de Arganzón, La"
09277,130,Puentedura
09279,235,Quemada
09281,157,Quintana del Pidio
09280,30,Quintanabureba
09283,48,Quintanaélez
09287,279,Quintanaortuño
09288,105,Quintanapalla
09289,1819,Quintanar de la Sierra
09292,86,Quintanavides
09294,126,Quintanilla de la Mata
09901,411,Quintanilla del Agua y Tordueles
09295,60,Quintanilla del Coco
09298,90,Quintanilla San García
09301,784,Quintanilla Vivar
09297,391,"Quintanillas, Las"
09302,115,Rabanera del Pinar
09303,94,Rábanos
09304,223,Rabé de las Calzadas
09306,116,Rebolledo de la Torre
09307,121,Redecilla del Camino
09308,72,Redecilla del Campo
09309,359,Regumiel de la Sierra
09310,12,Reinoso
09311,62,Retuerta
09314,92,Revilla del Campo
09316,110,Revilla Vallejera
09312,112,"Revilla y Ahedo, La"
09315,509,Revillarruz
09317,20,Rezmondo
09318,62,Riocavado de la Sierra
09321,2273,Roa
09323,70,Rojas
09325,205,Royuela de Río Franco
09326,164,Rubena
09327,29,Rublacedo de Abajo
09328,73,Rucandio
09329,138,Salas de Bureba
09330,2017,Salas de los Infantes
09332,188,Saldaña de Burgos
09334,50,Salinillas de Bureba
09335,90,San Adrián de Juarros
09337,136,San Juan del Monte
09338,287,San Mamés de Burgos
09339,138,San Martín de Rubiales
09340,79,San Millán de Lara
09360,29,San Vicente del Valle
09343,102,Santa Cecilia
09345,139,Santa Cruz de la Salceda
09346,98,Santa Cruz del Valle Urbión
09347,150,Santa Gadea del Cid
09348,154,Santa Inés
09350,584,Santa María del Campo
09351,65,Santa María del Invierno
09352,109,Santa María del Mercadillo
09353,93,Santa María Rivarredonda
09354,36,Santa Olalla de Bureba
09355,93,Santibáñez de Esgueva
09356,47,Santibáñez del Val
09358,297,Santo Domingo de Silos
09361,118,Sargentes de la Lora
09362,234,Sarracín
09363,1053,Sasamón
09365,35,"Sequera de Haza, La"
09366,88,Solarana
09368,23,Sordillos
09369,513,Sotillo de la Ribera
09372,286,Sotragero
09373,460,Sotresgudo
09374,103,Susinos del Páramo
09375,41,Tamarón
09377,794,Tardajos
09378,29,Tejada
09380,82,Terradillos de Esgueva
09381,38,Tinieblas de la Sierra
09382,27,Tobar
09384,349,Tordómar
09386,64,Torrecilla del Monte
09387,137,Torregalindo
09388,36,Torrelara
09389,73,Torrepadre
09390,678,Torresandino
09391,472,Tórtoles de Esgueva
09392,56,Tosantos
09394,862,Trespaderne
09395,149,Tubilla del Agua
09396,157,Tubilla del Lago
09398,77,Úrbel del Castillo
09400,371,Vadocondes
09403,96,Valdeande
09405,142,Valdezate
09406,327,Valdorros
09408,42,Vallarta de Bureba
09904,523,Valle de las Navas
09908,519,Valle de Losa
09409,124,Valle de Manzanedo
09410,3806,Valle de Mena
09411,156,Valle de Oca
09902,494,Valle de Santibáñez
09905,453,Valle de Sedano
09412,997,Valle de Tobalina
09413,511,Valle de Valdebezana
09414,199,Valle de Valdelaguna
09415,306,Valle de Valdelucio
09416,60,Valle de Zamanzas
09417,41,Vallejera
09418,87,Valles de Palenzuela
09419,79,Valluércanes
09407,29,Valmala
09422,17,"Vid de Bureba, La"
09421,250,"Vid y Barrios, La"
09423,27,Vileña
09427,1577,Villadiego
09428,110,Villaescusa de Roa
09429,72,Villaescusa la Sombría
09430,26,Villaespasa
09431,125,Villafranca Montes de Oca
09432,197,Villafruela
09433,65,Villagalijo
09434,1764,Villagonzalo Pedernales
09437,304,Villahoz
09438,674,Villalba de Duero
09439,1332,Villalbilla de Burgos
09440,88,Villalbilla de Gumiel
09441,73,Villaldemiro
09442,442,Villalmanzo
09443,196,Villamayor de los Montes
09444,72,Villamayor de Treviño
09445,44,Villambistia
09446,11,Villamedianilla
09447,46,Villamiel de la Sierra
09448,235,Villangómez
09449,104,Villanueva de Argaño
09450,31,Villanueva de Carazo
09451,287,Villanueva de Gumiel
09454,48,Villanueva de Teba
09455,52,Villaquirán de la Puebla
09456,144,Villaquirán de los Infantes
09903,4279,Villarcayo de Merindad de Castilla la Vieja
09458,617,Villariezo
09460,189,Villasandino
09463,288,Villasur de Herreros
09464,40,Villatuelda
09466,132,Villaverde del Monte
09467,80,Villaverde-Mogina
09471,200,Villayerno Morquillas
09472,59,Villazopeque
09473,90,Villegas
09476,81,Villoruebo
09424,37,Viloria de Rioja
09425,596,Vilviestre del Pinar
09478,44,Vizcaínos
09480,114,Zael
09482,30,Zarzosa de Río Pisuerga
09483,234,Zazuar
09485,56,Zuñeda
10001,334,Abadía
10002,423,Abertura
10003,590,Acebo
10004,820,Acehúche
10005,627,Aceituna
10006,1409,Ahigal
10903,940,Alagón del Río
10007,712,Albalá
10008,1518,Alcántara
10009,249,Alcollarín
10010,2727,Alcuéscar
10012,651,Aldea del Cano
10013,309,"Aldea del Obispo, La"
10011,634,Aldeacentenera
10014,2150,Aldeanueva de la Vera
10015,791,Aldeanueva del Camino
10016,374,Aldehuela de Jerte
10017,891,Alía
10018,1935,Aliseda
10019,1685,Almaraz
10020,1899,Almoharín
10021,5966,Arroyo de la Luz
10023,808,Arroyomolinos
10022,464,Arroyomolinos de la Vera
10024,779,Baños de Montemayor
10025,428,Barrado
10026,642,Belvís de Monroy
10027,79,Benquerencia
10028,113,Berrocalejo
10029,452,Berzocana
10030,494,Bohonal de Ibor
10031,185,Botija
10032,1927,Brozas
10033,454,Cabañas del Castillo
10034,364,Cabezabellosa
10035,2335,Cabezuela del Valle
10036,359,Cabrero
10037,95814,Cáceres
10038,90,Cachorrilla
10039,458,Cadalso
10040,493,Calzadilla
10041,1228,Caminomorisco
10042,51,Campillo de Deleitosa
10043,906,Campo Lugar
10044,1676,Cañamero
10045,1043,Cañaveral
10046,217,Carbajo
10047,1123,Carcaboso
10048,254,Carrascalejo
10049,4604,Casar de Cáceres
10050,1192,Casar de Palomero
10051,413,Casares de las Hurdes
10052,198,Casas de Don Antonio
10053,294,Casas de Don Gómez
10056,634,Casas de Millán
10057,144,Casas de Miravete
10054,602,Casas del Castañar
10055,827,Casas del Monte
10058,1413,Casatejada
10059,400,Casillas de Coria
10060,1094,Castañar de Ibor
10061,1897,Ceclavín
10062,465,Cedillo
10063,177,Cerezo
10064,1716,Cilleros
10065,200,Collado de la Vera
10066,187,Conquista de la Sierra
10067,12886,Coria
10068,849,Cuacos de Yuste
10069,902,"Cumbre, La"
10070,762,Deleitosa
10071,138,Descargamaría
10072,940,Eljas
10073,820,Escurial
10075,284,Fresnedoso de Ibor
10076,1009,Galisteo
10077,773,Garciaz
10079,1010,Garganta la Olla
10078,428,"Garganta, La"
10080,403,Gargantilla
10081,136,Gargüera
10082,2145,Garrovillas de Alconétar
10083,91,Garvín
10084,1556,Gata
10085,388,"Gordo, El"
10086,352,"Granja, La"
10087,1999,Guadalupe
10088,214,Guijo de Coria
10089,1559,Guijo de Galisteo
10090,557,Guijo de Granadilla
10091,416,Guijo de Santa Bárbara
10092,322,Herguijuela
10093,469,Hernán-Pérez
10094,273,Herrera de Alcántara
10095,369,Herreruela
10096,4120,Hervás
10097,106,Higuera
10098,408,Hinojal
10099,673,Holguera
10100,923,Hoyos
10101,223,Huélaga
10102,584,Ibahernando
10103,502,Jaraicejo
